backend_api_id,module,controller,java_method,http_method,controller_path,external_path_candidate,permissions,idempotent_annotation,response_type,data_scope,source,openapi_status
BEAPI-0259,inventory,InvTransferController,records,GET,/transfer/records,/inventory/transfer/records,inv:transfer:records,no,TableDataInfo,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InvTransferController.java:147,待生成版本化 OpenAPI 基线
BEAPI-0260,inventory,InvTransferController,detail,GET,/transfer/{transferId},/inventory/transfer/{transferId},inv:transfer:add | inv:transfer:approve | inv:transfer:edit | inv:transfer:query | inv:transfer:records:query | inv:transfer:submit,no,AjaxResult,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InvTransferController.java:163,待生成版本化 OpenAPI 基线
BEAPI-0261,inventory,InvTransferController,draftPlanning,POST,/transfer/draft-planning,/inventory/transfer/draft-planning,inv:transfer:add | inv:transfer:edit | inv:transfer:submit,no,AjaxResult,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InvTransferController.java:176,待生成版本化 OpenAPI 基线
BEAPI-0262,inventory,InvTransferController,approvalTrack,GET,/transfer/{transferId}/approval-track,/inventory/transfer/{transferId}/approval-track,inv:transfer:add | inv:transfer:approve | inv:transfer:edit | inv:transfer:query | inv:transfer:records:query | inv:transfer:submit,no,AjaxResult,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InvTransferController.java:191,待生成版本化 OpenAPI 基线
BEAPI-0263,inventory,InvTransferController,revisions,GET,/transfer/{transferId}/revisions,/inventory/transfer/{transferId}/revisions,inv:transfer:add | inv:transfer:approve | inv:transfer:edit | inv:transfer:query | inv:transfer:records:query | inv:transfer:submit,no,AjaxResult,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InvTransferController.java:203,待生成版本化 OpenAPI 基线
BEAPI-0264,inventory,InvTransferController,save,POST,/transfer/save,/inventory/transfer/save,inv:transfer:add | inv:transfer:edit,no,AjaxResult,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InvTransferController.java:216,待生成版本化 OpenAPI 基线
BEAPI-0265,inventory,InvTransferController,submit,POST,/transfer/submit,/inventory/transfer/submit,inv:transfer:submit,no,AjaxResult,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InvTransferController.java:228,待生成版本化 OpenAPI 基线
BEAPI-0266,inventory,InvTransferController,approve,POST,/transfer/approve,/inventory/transfer/approve,inv:transfer:approve,no,AjaxResult,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InvTransferController.java:240,待生成版本化 OpenAPI 基线
BEAPI-0267,inventory,InvTransferController,shipmentPlanning,GET,/transfer/{transferId}/shipment-planning,/inventory/transfer/{transferId}/shipment-planning,inv:transfer:deliver,no,AjaxResult,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InvTransferController.java:251,待生成版本化 OpenAPI 基线
BEAPI-0268,inventory,InvTransferController,deliver,POST,/transfer/deliver/{transferId},/inventory/transfer/deliver/{transferId},inv:transfer:deliver,no,AjaxResult,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InvTransferController.java:264,待生成版本化 OpenAPI 基线
BEAPI-0269,inventory,InvTransferController,createShipmentV2,POST,/transfer/{transferId}/shipments,/inventory/transfer/{transferId}/shipments,inv:transfer:deliver,no,AjaxResult,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InvTransferController.java:278,待生成版本化 OpenAPI 基线
BEAPI-0270,inventory,InvTransferController,receiptPlanning,GET,/transfer/shipments/{shipmentId}/receipt-planning,/inventory/transfer/shipments/{shipmentId}/receipt-planning,inv:transfer:receive,no,AjaxResult,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InvTransferController.java:290,待生成版本化 OpenAPI 基线
BEAPI-0271,inventory,InvTransferController,createReceiptV2,POST,/transfer/shipments/{shipmentId}/receipts,/inventory/transfer/shipments/{shipmentId}/receipts,inv:transfer:receive,no,AjaxResult,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InvTransferController.java:303,待生成版本化 OpenAPI 基线
BEAPI-0272,inventory,InvTransferController,receive,POST,/transfer/receive/{transferId},/inventory/transfer/receive/{transferId},inv:transfer:receive,no,AjaxResult,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InvTransferController.java:318,待生成版本化 OpenAPI 基线
BEAPI-0273,inventory,InvTransferController,receiveShipment,POST,/transfer/shipment/receive/{shipmentId},/inventory/transfer/shipment/receive/{shipmentId},inv:transfer:receive,no,AjaxResult,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InvTransferController.java:331,待生成版本化 OpenAPI 基线
BEAPI-0274,inventory,InvTransferController,discrepancies,GET,/transfer/{transferId}/discrepancies,/inventory/transfer/{transferId}/discrepancies,inv:transfer:discrepancy:handle | inv:transfer:query,no,AjaxResult,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InvTransferController.java:343,待生成版本化 OpenAPI 基线
BEAPI-0275,inventory,InvTransferController,discrepancy,GET,/transfer/discrepancies/{discrepancyId},/inventory/transfer/discrepancies/{discrepancyId},inv:transfer:discrepancy:handle | inv:transfer:query,no,AjaxResult,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InvTransferController.java:352,待生成版本化 OpenAPI 基线
BEAPI-0276,inventory,InvTransferController,discrepancyAdjudicationPlanning,GET,/transfer/discrepancies/{discrepancyCaseId}/adjudication-planning,/inventory/transfer/discrepancies/{discrepancyCaseId}/adjudication-planning,inv:transfer:discrepancy:adjudicate,no,AjaxResult,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InvTransferController.java:361,待生成版本化 OpenAPI 基线
BEAPI-0277,inventory,InvTransferController,issueDiscrepancyAdjudicationBasis,POST,/transfer/discrepancies/{discrepancyCaseId}/adjudication-basis,/inventory/transfer/discrepancies/{discrepancyCaseId}/adjudication-basis,inv:transfer:discrepancy:adjudicate,no,AjaxResult,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InvTransferController.java:374,待生成版本化 OpenAPI 基线
BEAPI-0278,inventory,InvTransferController,createDiscrepancyAdjudication,POST,/transfer/discrepancies/{discrepancyCaseId}/adjudications,/inventory/transfer/discrepancies/{discrepancyCaseId}/adjudications,inv:transfer:discrepancy:adjudicate,no,AjaxResult,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InvTransferController.java:388,待生成版本化 OpenAPI 基线
BEAPI-0279,inventory,InvTransferController,resolveDiscrepancy,POST,/transfer/discrepancies/{discrepancyId}/resolve,/inventory/transfer/discrepancies/{discrepancyId}/resolve,inv:transfer:discrepancy:handle,no,AjaxResult,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InvTransferController.java:405,待生成版本化 OpenAPI 基线
BEAPI-0280,inventory,InvTransferController,deleteDraft,DELETE,/transfer/delete/{transferId},/inventory/transfer/delete/{transferId},inv:transfer:remove,no,AjaxResult,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InvTransferController.java:419,待生成版本化 OpenAPI 基线
BEAPI-0281,inventory,InvTransferController,cancel,DELETE,/transfer/{transferId},/inventory/transfer/{transferId},inv:transfer:remove,no,AjaxResult,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InvTransferController.java:432,待生成版本化 OpenAPI 基线
BEAPI-0282,inventory,InvTransferController,withdraw,POST,/transfer/{transferId}/withdraw,/inventory/transfer/{transferId}/withdraw,inv:transfer:submit,no,AjaxResult,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InvTransferController.java:445,待生成版本化 OpenAPI 基线
BEAPI-0283,inventory,InvTransferController,export,POST,/transfer/export,/inventory/transfer/export,inv:transfer:export,no,void,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InvTransferController.java:456,待生成版本化 OpenAPI 基线
BEAPI-0284,inventory,InvTransferController,exportRecords,POST,/transfer/records/export,/inventory/transfer/records/export,inv:transfer:records:export,no,void,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InvTransferController.java:466,待生成版本化 OpenAPI 基线
BEAPI-0285,inventory,InventoryApprovalCallbackController,callback,POST,/inner/approval/callback,/inventory/inner/approval/callback,未声明/公共接口,no,R<ApprovalBusinessCallbackResponse>,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InventoryApprovalCallbackController.java:28,待生成版本化 OpenAPI 基线
BEAPI-0286,inventory,InventoryLegacyApprovalController,templates,GET,/inner/approval/legacy/templates,/inventory/inner/approval/legacy/templates,未声明/公共接口,no,R<List<LegacyApprovalTemplateSummary>>,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InventoryLegacyApprovalController.java:31,待生成版本化 OpenAPI 基线
BEAPI-0287,inventory,InventoryLegacyApprovalController,instances,GET,/inner/approval/legacy/instances,/inventory/inner/approval/legacy/instances,未声明/公共接口,no,R<LegacyApprovalPage>,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InventoryLegacyApprovalController.java:38,待生成版本化 OpenAPI 基线
BEAPI-0288,inventory,InventoryLegacyApprovalController,detail,GET,/inner/approval/legacy/instances/{businessCode}/{legacyInstanceId},/inventory/inner/approval/legacy/instances/{businessCode}/{legacyInstanceId},未声明/公共接口,no,R<LegacyApprovalDetail>,待逐接口核验,erp-modules/erp-inventory/src/main/java/com/erp/inventory/controller/InventoryLegacyApprovalController.java:56,待生成版本化 OpenAPI 基线
BEAPI-0289,job,SysJobController,list,GET,/job/list,/schedule/job/list,monitor:job:list,no,TableDataInfo,待逐接口核验,erp-modules/erp-job/src/main/java/com/erp/job/controller/SysJobController.java:48,待生成版本化 OpenAPI 基线
BEAPI-0290,job,SysJobController,export,POST,/job/export,/schedule/job/export,monitor:job:export,no,void,待逐接口核验,erp-modules/erp-job/src/main/java/com/erp/job/controller/SysJobController.java:61,待生成版本化 OpenAPI 基线
BEAPI-0291,job,SysJobController,getInfo,GET,/job/{jobId},/schedule/job/{jobId},monitor:job:query,no,AjaxResult,待逐接口核验,erp-modules/erp-job/src/main/java/com/erp/job/controller/SysJobController.java:73,待生成版本化 OpenAPI 基线
BEAPI-0292,job,SysJobController,add,POST,/job,/schedule/job,monitor:job:add,no,AjaxResult,待逐接口核验,erp-modules/erp-job/src/main/java/com/erp/job/controller/SysJobController.java:84,待生成版本化 OpenAPI 基线
BEAPI-0293,job,SysJobController,edit,PUT,/job,/schedule/job,monitor:job:edit,no,AjaxResult,待逐接口核验,erp-modules/erp-job/src/main/java/com/erp/job/controller/SysJobController.java:120,待生成版本化 OpenAPI 基线
BEAPI-0294,job,SysJobController,changeStatus,PUT,/job/changeStatus,/schedule/job/changeStatus,monitor:job:changeStatus,no,AjaxResult,待逐接口核验,erp-modules/erp-job/src/main/java/com/erp/job/controller/SysJobController.java:156,待生成版本化 OpenAPI 基线
BEAPI-0295,job,SysJobController,run,PUT,/job/run,/schedule/job/run,monitor:job:changeStatus,no,AjaxResult,待逐接口核验,erp-modules/erp-job/src/main/java/com/erp/job/controller/SysJobController.java:169,待生成版本化 OpenAPI 基线
BEAPI-0296,job,SysJobController,remove,DELETE,/job/{jobIds},/schedule/job/{jobIds},monitor:job:remove,no,AjaxResult,待逐接口核验,erp-modules/erp-job/src/main/java/com/erp/job/controller/SysJobController.java:181,待生成版本化 OpenAPI 基线
BEAPI-0297,job,SysJobLogController,list,GET,/job/log/list,/schedule/job/log/list,monitor:job:list,no,TableDataInfo,待逐接口核验,erp-modules/erp-job/src/main/java/com/erp/job/controller/SysJobLogController.java:39,待生成版本化 OpenAPI 基线
BEAPI-0298,job,SysJobLogController,export,POST,/job/log/export,/schedule/job/log/export,monitor:job:export,no,void,待逐接口核验,erp-modules/erp-job/src/main/java/com/erp/job/controller/SysJobLogController.java:52,待生成版本化 OpenAPI 基线
BEAPI-0299,job,SysJobLogController,getInfo,GET,/job/log/{jobLogId},/schedule/job/log/{jobLogId},monitor:job:query,no,AjaxResult,待逐接口核验,erp-modules/erp-job/src/main/java/com/erp/job/controller/SysJobLogController.java:64,待生成版本化 OpenAPI 基线
BEAPI-0300,job,SysJobLogController,remove,DELETE,/job/log/{jobLogIds},/schedule/job/log/{jobLogIds},monitor:job:remove,no,AjaxResult,待逐接口核验,erp-modules/erp-job/src/main/java/com/erp/job/controller/SysJobLogController.java:75,待生成版本化 OpenAPI 基线
BEAPI-0301,job,SysJobLogController,clean,DELETE,/job/log/clean,/schedule/job/log/clean,monitor:job:remove,no,AjaxResult,待逐接口核验,erp-modules/erp-job/src/main/java/com/erp/job/controller/SysJobLogController.java:86,待生成版本化 OpenAPI 基线
BEAPI-0302,oa,OaApprovalCallbackController,callback,POST,/inner/approval/callback,/oa/inner/approval/callback,未声明/公共接口,no,R<ApprovalBusinessCallbackResponse>,待逐接口核验,erp-modules/erp-oa/src/main/java/com/erp/oa/controller/OaApprovalCallbackController.java:27,待生成版本化 OpenAPI 基线
BEAPI-0303,oa,OaAttendanceController,checkIn,POST,/attendance/checkIn,/oa/attendance/checkIn,未声明/公共接口,yes,AjaxResult,待逐接口核验,erp-modules/erp-oa/src/main/java/com/erp/oa/controller/OaAttendanceController.java:35,待生成版本化 OpenAPI 基线
BEAPI-0304,oa,OaAttendanceController,checkOut,POST,/attendance/checkOut,/oa/attendance/checkOut,未声明/公共接口,yes,AjaxResult,待逐接口核验,erp-modules/erp-oa/src/main/java/com/erp/oa/controller/OaAttendanceController.java:45,待生成版本化 OpenAPI 基线
BEAPI-0305,oa,OaAttendanceController,detail,GET,/attendance/{recordId},/oa/attendance/{recordId},oa:attendance:query,no,AjaxResult,待逐接口核验,erp-modules/erp-oa/src/main/java/com/erp/oa/controller/OaAttendanceController.java:54,待生成版本化 OpenAPI 基线
BEAPI-0306,oa,OaAttendanceController,myList,GET,/attendance/my,/oa/attendance/my,未声明/公共接口,no,TableDataInfo,待逐接口核验,erp-modules/erp-oa/src/main/java/com/erp/oa/controller/OaAttendanceController.java:61,待生成版本化 OpenAPI 基线
BEAPI-0307,oa,OaAttendanceController,list,GET,/attendance/list,/oa/attendance/list,oa:attendance:list,no,TableDataInfo,待逐接口核验,erp-modules/erp-oa/src/main/java/com/erp/oa/controller/OaAttendanceController.java:70,待生成版本化 OpenAPI 基线
BEAPI-0308,oa,OaAttendanceController,export,POST,/attendance/export,/oa/attendance/export,oa:attendance:export,no,void,待逐接口核验,erp-modules/erp-oa/src/main/java/com/erp/oa/controller/OaAttendanceController.java:80,待生成版本化 OpenAPI 基线
BEAPI-0309,oa,OaFixedAssetConfigController,list,GET,/fixedAsset/config/list,/oa/fixedAsset/config/list,未声明/公共接口,no,TableDataInfo,待逐接口核验,erp-modules/erp-oa/src/main/java/com/erp/oa/controller/OaFixedAssetConfigController.java:35,待生成版本化 OpenAPI 基线
